state,last_update,lat,long,confirmed,deaths,recovered,active,fips,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,date,month_abbr,day,state_abbr
Minnesota,2020-05-16T02:32:24Z,45.6945,-93.9002,14240,692,8820,4728,27,252.49874459893837,134669,1985,4.859550561797753,2387.9040334546653,13.939606741573034,2020-05-16,May,16,MN
Mississippi,2020-05-16T02:32:24Z,32.7416,-89.6787,10801,493,6268,4040,28,362.9186576344128,106823,1712,4.564392185908712,3589.3028205241067,15.850384223682992,2020-05-16,May,16,MS
Missouri,2020-05-16T02:32:24Z,38.4561,-92.2884,10766,581,NA,10185,29,175.4154997826451,134458,NA,5.396618985695708,2190.787411273908,NA,2020-05-16,May,16,MO
Montana,2020-05-16T02:32:24Z,46.9219,-110.4544,466,16,431,19,30,43.60119688092382,25418,63,3.4334763948497855,2378.230090813995,13.51931330472103,2020-05-16,May,16,MT
Nebraska,2020-05-16T02:32:24Z,41.1254,-98.2681,9610,113,NA,9497,31,496.79281723400646,57215,NA,1.1758584807492196,2957.7524493281667,NA,2020-05-16,May,16,NE
Nevada,2020-05-16T02:32:24Z,38.3135,-117.0554,6733,343,272,6118,32,218.5928245192776,72146,NA,5.094311599584138,2342.2839622408737,NA,2020-05-16,May,16,NV
New Hampshire,2020-05-16T02:32:24Z,43.4525,-71.5639,3453,151,1247,2055,33,253.9510234160053,42612,335,4.37300897770055,3133.9012481328755,9.701708659136983,2020-05-16,May,16,NH
New Jersey,2020-05-16T02:32:24Z,40.2989,-74.521,143984,10148,15642,118194,34,1621.041657519148,462972,NA,7.048005333925992,5212.363167191875,NA,2020-05-16,May,16,NJ
New Mexico,2020-05-16T02:32:24Z,34.8405,-106.2485,5662,253,1576,3833,35,270.02678806903185,119601,886,4.468385729424232,5703.898601173486,15.648180854821618,2020-05-16,May,16,NM
New York,2020-05-16T02:32:24Z,42.1657,-74.9481,345813,27878,60302,257633,36,1777.6334111785497,1338048,74751,8.061582415929998,6878.1648768572495,21.61601790563108,2020-05-16,May,16,NY
North Carolina,2020-05-16T02:32:24Z,35.6301,-79.8064,17494,667,9115,7712,37,166.79881663800558,231547,NA,3.812735795129759,2207.714964906841,NA,2020-05-16,May,16,NC
North Dakota,2020-05-16T02:32:24Z,47.5289,-99.78399999999999,1761,42,1071,648,38,231.0835601302781,51715,130,2.385008517887564,6786.193249368162,7.382169222032936,2020-05-16,May,16,ND
Ohio,2020-05-16T02:32:24Z,40.3888,-82.7649,26954,1581,NA,25373,39,230.5908923698146,246182,4791,5.865548712621504,2106.081734265256,17.774727313200266,2020-05-16,May,16,OH
Oklahoma,2020-05-16T02:32:24Z,35.5653,-96.9289,5087,285,3801,1001,40,128.55792979023602,118192,863,5.602516217810104,2986.9311652776832,16.964812266561825,2020-05-16,May,16,OK
Oregon,2020-05-16T02:32:24Z,44.571999999999996,-122.0709,3541,137,1406,1998,41,83.95497395878405,89506,691,3.8689635696131037,2122.1332671999226,19.514261508048573,2020-05-16,May,16,OR
Pennsylvania,2020-05-16T02:32:24Z,40.5908,-77.2098,64136,4422,NA,59714,42,500.98465168185976,319832,NA,6.894723712111762,2498.299287712245,NA,2020-05-16,May,16,PA
Rhode Island,2020-05-16T02:32:24Z,41.6809,-71.5118,12219,479,919,10821,44,1153.4311721877623,104978,1372,3.9201243964317865,9909.558686793265,11.2284147638923,2020-05-16,May,16,RI
South Carolina,2020-05-16T02:32:24Z,33.8569,-80.945,8407,380,5076,2951,45,163.28349176124368,109616,1421,4.520042821458309,2128.9976487332565,16.902581182348044,2020-05-16,May,16,SC
South Dakota,2020-05-16T02:32:24Z,44.2998,-99.4388,3887,44,2574,1269,46,439.37833673765823,27414,296,1.1319783895034732,3098.8211276887478,7.615127347568819,2020-05-16,May,16,SD
Tennessee,2020-05-16T02:32:24Z,35.7478,-86.6923,16960,290,9280,7390,47,248.3462860955073,309756,1454,1.7099056603773586,4535.775483242922,8.57311320754717,2020-05-16,May,16,TN
Texas,2020-05-16T02:32:24Z,31.0545,-97.5635,45721,1280,25454,18987,48,157.68101683132167,645992,NA,2.7995888103934736,2227.875055770852,NA,2020-05-16,May,16,TX
Utah,2020-05-16T02:32:24Z,40.15,-111.8624,6913,77,3719,3117,49,215.6297743139492,163218,566,1.1138434832923478,5091.083538836129,8.187472877187908,2020-05-16,May,16,UT
Vermont,2020-05-16T02:32:24Z,44.0459,-72.7107,933,53,796,84,50,149.52186657136585,23205,NA,5.680600214362272,3718.8155560434557,NA,2020-05-16,May,16,VT
Virginia,2020-05-16T02:32:24Z,37.7693,-78.17,28672,978,3805,23889,51,335.91396141230547,178014,5316,3.4109933035714284,2085.5673802612355,18.540736607142858,2020-05-16,May,16,VA
Washington,2020-05-16T02:32:24Z,47.4009,-121.4905,17951,991,NA,16960,53,235.73542005120754,267931,NA,5.5205838114868255,3518.512998147183,NA,2020-05-16,May,16,WA
West Virginia,2020-05-16T02:32:24Z,38.4912,-80.9545,1447,64,870,513,54,80.74114456012816,70936,NA,4.42294402211472,3958.157450253802,NA,2020-05-16,May,16,WV
Wisconsin,2020-05-16T02:32:24Z,44.2685,-89.6165,11685,445,6250,4990,55,200.689265004979,140342,1977,3.808301240907146,2410.3665236909515,16.919127086007702,2020-05-16,May,16,WI
Wyoming,2020-05-16T02:32:24Z,42.756,-107.3025,716,7,487,222,56,123.71297897743275,16022,68,0.9776536312849162,2768.3370798553456,9.497206703910615,2020-05-16,May,16,WY
Alabama,2020-05-17T02:32:37Z,32.3182,-86.9023,11674,485,NA,11189,1,238.0901393685941,153494,1387,4.154531437382217,3130.49578998141,11.881103306493062,2020-05-17,May,17,AL
Alaska,2020-05-17T02:32:37Z,61.3707,-152.4044,388,10,344,34,2,53.03843235891162,33281,NA,2.577319587628866,4549.412544682828,NA,2020-05-17,May,17,AK
Arizona,2020-05-17T02:32:37Z,33.7298,-111.4312,13666,679,3357,9630,4,187.75286908393335,146788,1683,4.968535050490268,2016.6740924259043,12.315234889506804,2020-05-17,May,17,AZ
Arkansas,2020-05-17T02:32:37Z,34.9697,-92.3731,4578,98,3472,1008,5,151.69971277127343,81644,520,2.140672782874618,2705.410954455624,11.358671909130624,2020-05-17,May,17,AR
California,2020-05-17T02:32:37Z,36.1162,-119.6816,78725,3208,NA,75517,6,199.2421433742161,1179126,NA,4.074944426802159,2984.205672254887,NA,2020-05-17,May,17,CA
Colorado,2020-05-17T02:32:37Z,39.0598,-105.3111,21633,1192,3312,17129,8,375.6553521467211,121840,3842,5.510100309712014,2115.7420656199556,17.759903850598622,2020-05-17,May,17,CO
Connecticut,2020-05-17T02:32:37Z,41.5978,-72.7554,36703,3339,6264,27100,9,1029.454290776591,164755,10946,9.097348990545733,4621.086605370058,29.82317521728469,2020-05-17,May,17,CT
Delaware,2020-05-17T02:32:37Z,39.3185,-75.5071,7547,286,3367,3894,10,775.033786420529,39758,NA,3.7895852656684776,4082.9194753554248,NA,2020-05-17,May,17,DE
District of Columbia,2020-05-17T02:32:37Z,38.8974,-77.0268,7042,375,998,5669,11,997.805168693119,35532,NA,5.325191706901449,5034.651129509217,NA,2020-05-17,May,17,DC
Florida,2020-05-17T02:32:37Z,27.7663,-81.6868,44811,1964,NA,42847,12,208.63929938242563,630047,8393,4.382852424627882,2933.488756287499,18.729776171029435,2020-05-17,May,17,FL
Georgia,2020-05-17T02:32:37Z,33.0406,-83.6431,37212,1598,NA,35614,13,350.48052620678294,321069,6735,4.294313662259486,3023.982373123874,18.09900032247662,2020-05-17,May,17,GA
Hawaii,2020-05-17T02:32:37Z,21.0943,-157.4983,639,17,565,57,15,45.131198300411334,40883,81,2.6604068857589986,2887.478529132577,12.67605633802817,2020-05-17,May,17,HI
Idaho,2020-05-17T02:32:37Z,44.2405,-114.4788,2419,73,1588,758,16,135.3616124763229,35688,213,3.017775940471269,1997.0174559962843,8.805291442744936,2020-05-17,May,17,ID
Illinois,2020-05-17T02:32:37Z,40.3495,-88.9861,92457,4129,NA,88328,17,729.6267837116702,561649,NA,4.465859805098586,4432.267469687269,NA,2020-05-17,May,17,IL
Indiana,2020-05-17T02:32:37Z,39.8494,-86.2583,27280,1741,NA,25539,18,405.2155760232993,171358,4389,6.381964809384164,2545.3420335850633,16.088709677419356,2020-05-17,May,17,IN
Iowa,2020-05-17T02:32:37Z,42.0115,-93.2105,14328,346,6927,7055,19,454.12621590012265,96300,NA,2.414852037967616,3052.230219931729,NA,2020-05-17,May,17,IA
Kansas,2020-05-17T02:32:37Z,38.5266,-96.7265,7939,195,443,7301,20,272.50752922616647,61592,724,2.456228744174329,2114.1559062977763,9.119536465549817,2020-05-17,May,17,KS
Kentucky,2020-05-17T02:32:37Z,37.6681,-84.6701,7688,334,2739,4615,21,172.08063347518944,127734,1896,4.344432882414152,2859.072273194569,24.661810613943807,2020-05-17,May,17,KY
Louisiana,2020-05-17T02:32:37Z,31.1695,-91.8678,34117,2479,22608,9030,22,733.8892624624796,259742,NA,7.266172289474455,5587.298555281219,NA,2020-05-17,May,17,LA
Maine,2020-05-17T02:32:37Z,44.6939,-69.3819,1648,70,1012,566,23,122.59970897447724,23740,214,4.247572815533981,1766.0904678726272,12.985436893203884,2020-05-17,May,17,ME
Maryland,2020-05-17T02:32:37Z,39.0639,-76.8021,37968,1957,2806,33205,24,628.0186844159797,190175,6755,5.1543404972608515,3145.6345688160804,17.791297935103245,2020-05-17,May,17,MD
Massachusetts,2020-05-17T02:32:37Z,42.2302,-71.5301,84933,5705,NA,79228,25,1232.2519119687,448089,8456,6.717059329118246,6501.107072423472,9.956083030153179,2020-05-17,May,17,MA
Michigan,2020-05-17T02:32:37Z,43.3266,-84.5361,50538,4881,28234,17423,26,506.04509506844846,357921,NA,9.658079069215244,3583.92034651142,NA,2020-05-17,May,17,MI
Minnesota,2020-05-17T02:32:37Z,45.6945,-93.9002,14969,709,9571,4689,27,265.4251199369037,143281,2039,4.736455341038146,2540.6090326461017,13.621484401095598,2020-05-17,May,17,MN
Mississippi,2020-05-17T02:32:37Z,32.7416,-89.6787,11123,510,6268,4345,28,373.7380084128852,108476,1748,4.585093949474063,3644.8443945514823,15.715184752315023,2020-05-17,May,17,MS
Missouri,2020-05-17T02:32:37Z,38.4561,-92.2884,10959,594,NA,10365,29,178.5601395242437,139340,NA,5.420202573227484,2270.3321326132054,NA,2020-05-17,May,17,MO
Montana,2020-05-17T02:32:37Z,46.9219,-110.4544,468,16,431,21,30,43.788326481271135,26091,63,3.4188034188034186,2441.199201330866,13.461538461538462,2020-05-17,May,17,MT
Nebraska,2020-05-17T02:32:37Z,41.1254,-98.2681,10220,123,NA,10097,31,528.3270127087977,59978,NA,1.203522504892368,3100.586846208246,NA,2020-05-17,May,17,NE
Nevada,2020-05-17T02:32:37Z,38.3135,-117.0554,6813,347,272,6194,32,221.19009556658818,73664,NA,5.093204168501394,2391.567180363592,NA,2020-05-17,May,17,NV
New Hampshire,2020-05-17T02:32:37Z,43.4525,-71.5639,3556,171,1254,2131,33,261.5261625448349,42676,335,4.808773903262092,3138.6081306983615,9.420697412823397,2020-05-17,May,17,NH
New Jersey,2020-05-17T02:32:37Z,40.2989,-74.521,145089,10261,22939,111889,34,1633.4822830855903,475224,NA,7.0722108498921354,5350.302121436267,NA,2020-05-17,May,17,NJ
New Mexico,2020-05-17T02:32:37Z,34.8405,-106.2485,5847,259,1671,3917,35,278.8496343764799,124458,886,4.429622028390628,5935.534085039839,15.153069950401916,2020-05-17,May,17,NM
New York,2020-05-17T02:32:37Z,42.1657,-74.9481,348232,28049,60796,259387,36,1790.0681525608602,1378717,75163,8.054687679478048,7087.221717401765,21.58417376921133,2020-05-17,May,17,NY
North Carolina,2020-05-17T02:32:37Z,35.6301,-79.8064,18130,676,9115,8339,37,172.86284129684697,238586,NA,3.728626585769443,2274.829225242666,NA,2020-05-17,May,17,NC
North Dakota,2020-05-17T02:32:37Z,47.5289,-99.78399999999999,1848,42,1111,695,38,242.4999540719784,53487,130,2.272727272727273,7018.720261606011,7.034632034632034,2020-05-17,May,17,ND
Ohio,2020-05-17T02:32:37Z,40.3888,-82.7649,27474,1610,NA,25864,39,235.03948122609953,246702,4870,5.860085899395792,2110.5303231215407,17.72584989444566,2020-05-17,May,17,OH
Oklahoma,2020-05-17T02:32:37Z,35.5653,-96.9289,5237,288,3945,1004,40,132.34870814064595,123399,878,5.499331678441856,3118.5217177482473,16.76532365858316,2020-05-17,May,17,OK
Oregon,2020-05-17T02:32:37Z,44.571999999999996,-122.0709,3612,137,1406,2069,41,85.63834112937815,92199,699,3.7929125138427464,2185.9826726986535,19.35215946843854,2020-05-17,May,17,OR
Pennsylvania,2020-05-17T02:32:37Z,40.5908,-77.2098,65185,4480,NA,60705,42,509.17869090498357,327836,NA,6.87274679757613,2560.820822451886,NA,2020-05-17,May,17,PA
Rhode Island,2020-05-17T02:32:37Z,41.6809,-71.5118,12434,489,947,10998,44,1173.726425647159,108480,1403,3.9327649991957534,10240.135326862137,11.283577288081068,2020-05-17,May,17,RI
South Carolina,2020-05-17T02:32:37Z,33.8569,-80.945,8661,380,5076,3205,45,168.21676247699912,109616,1421,4.387484124235077,2128.9976487332565,16.406881422468537,2020-05-17,May,17,SC
South Dakota,2020-05-17T02:32:37Z,44.2998,-99.4388,3959,44,2673,1242,46,447.5170658977075,28176,304,1.111391765597373,3184.956011299269,7.678706744127305,2020-05-17,May,17,SD
Tennessee,2020-05-17T02:32:37Z,35.7478,-86.6923,17263,295,9529,7439,47,252.78313306997302,320201,1474,1.7088570932051208,4688.722237857755,8.538492730116435,2020-05-17,May,17,TN
Texas,2020-05-17T02:32:37Z,31.0545,-97.5635,47452,1318,26601,19533,48,163.65083026792666,678471,NA,2.777543623029588,2339.8875171270015,NA,2020-05-17,May,17,TX
Utah,2020-05-17T02:32:37Z,40.15,-111.8624,7068,78,3896,3094,49,220.46452261695256,166774,578,1.1035653650254669,5202.0020224843865,8.177702320316921,2020-05-17,May,17,UT
Vermont,2020-05-17T02:32:37Z,44.0459,-72.7107,934,53,804,77,50,149.68212580670493,22276,NA,5.674518201284797,3569.9347264134462,NA,2020-05-17,May,17,VT
Virginia,2020-05-17T02:32:37Z,37.7693,-78.17,29683,1003,3909,24771,51,347.75858386584343,185568,5414,3.3790385068894655,2174.0681498102226,18.239396287437252,2020-05-17,May,17,VA
Washington,2020-05-17T02:32:37Z,47.4009,-121.4905,18288,999,NA,17289,53,240.16095826953838,273303,NA,5.46259842519685,3589.058966422772,NA,2020-05-17,May,17,WA
West Virginia,2020-05-17T02:32:37Z,38.4912,-80.9545,1470,64,889,517,54,82.02452142597677,73393,NA,4.35374149659864,4095.2555789229345,NA,2020-05-17,May,17,WV
Wisconsin,2020-05-17T02:32:37Z,44.2685,-89.6165,12187,453,6542,5192,55,209.3110887989456,146393,2018,3.7170755723311726,2514.2921328090624,16.558628046278823,2020-05-17,May,17,WI
Wyoming,2020-05-17T02:32:37Z,42.756,-107.3025,741,7,496,238,56,128.03256623223137,16394,69,0.9446693657219973,2832.6125382067494,9.31174089068826,2020-05-17,May,17,WY
Alabama,2020-05-18T02:32:26Z,32.3182,-86.9023,11771,488,NA,11283,1,240.06844530646916,156350,1392,4.145782006626455,3188.7436431625565,11.82567326480333,2020-05-18,May,18,AL
Alaska,2020-05-18T02:32:26Z,61.3707,-152.4044,388,10,344,34,2,53.03843235891162,34651,NA,2.577319587628866,4736.687421826408,NA,2020-05-18,May,18,AK
Arizona,2020-05-18T02:32:26Z,33.7298,-111.4312,13945,680,3450,9815,4,191.58596219635962,151761,1699,4.876299749013984,2084.996572885029,12.183578343492291,2020-05-18,May,18,AZ
Arkansas,2020-05-18T02:32:26Z,34.9697,-92.3731,4759,98,3590,1071,5,157.69745152435348,85185,520,2.059256146249212,2822.747931939914,10.926665265812145,2020-05-18,May,18,AR
California,2020-05-18T02:32:26Z,36.1162,-119.6816,80166,3240,NA,76926,6,202.8891161097162,1235243,NA,4.041613651672779,3126.2300782216175,NA,2020-05-18,May,18,CA
Colorado,2020-05-18T02:32:26Z,39.0598,-105.3111,21938,1215,3346,17377,8,380.95165327946967,125548,3866,5.538335308596955,2180.131195456781,17.622390372868995,2020-05-18,May,18,CO
Connecticut,2020-05-18T02:32:26Z,41.5978,-72.7554,37419,3408,6264,27747,9,1049.5368255066142,170607,10946,9.107672572757155,4785.224864085276,29.252518773884926,2020-05-18,May,18,CT
Delaware,2020-05-18T02:32:26Z,39.3185,-75.5071,7670,290,3478,3902,10,787.6651837611578,40865,NA,3.7809647979139505,4196.602051421083,NA,2020-05-18,May,18,DE
District of Columbia,2020-05-18T02:32:26Z,38.8974,-77.0268,7123,383,1023,5717,11,1009.2823369214834,36526,NA,5.376947915204268,5175.494403817788,NA,2020-05-18,May,18,DC
Florida,2020-05-18T02:32:26Z,27.7663,-81.6868,45588,1973,NA,43615,12,212.25699895664053,651792,8478,4.327893305255769,3034.733128541429,18.596999210318504,2020-05-18,May,18,FL
Georgia,2020-05-18T02:32:26Z,33.0406,-83.6431,37579,1610,NA,35969,13,353.937108844585,351175,6790,4.284307725059208,3307.535171199264,18.068602144814925,2020-05-18,May,18,GA
Hawaii,2020-05-18T02:32:26Z,21.0943,-157.4983,640,17,572,51,15,45.201826153776615,41674,82,2.65625,2943.3451611445103,12.8125,2020-05-18,May,18,HI
Idaho,2020-05-18T02:32:26Z,44.2405,-114.4788,2419,73,1612,734,16,135.3616124763229,36672,213,3.017775940471269,2052.0798068341105,8.805291442744936,2020-05-18,May,18,ID
Illinois,2020-05-18T02:32:26Z,40.3495,-88.9861,94191,4177,NA,90014,17,743.3106891266851,581944,NA,4.434606278731514,4592.425982027366,NA,2020-05-18,May,18,IL
Indiana,2020-05-18T02:32:26Z,39.8494,-86.2583,27778,1751,NA,26027,18,412.6128398378009,177243,4389,6.303549571603427,2632.7574905094443,15.800273597811218,2020-05-18,May,18,IN
Iowa,2020-05-18T02:32:26Z,42.0115,-93.2105,14651,351,7154,7146,19,464.3637066689487,100241,NA,2.3957409050576755,3177.140285318551,NA,2020-05-18,May,18,IA
Kansas,2020-05-18T02:32:26Z,38.5266,-96.7265,7953,195,443,7315,20,272.9880816142716,61592,724,2.4519049415314975,2114.1559062977763,9.103482962404124,2020-05-18,May,18,KS
Kentucky,2020-05-18T02:32:26Z,37.6681,-84.6701,7688,334,2768,4586,21,172.08063347518944,129685,1896,4.344432882414152,2902.7415390517613,24.661810613943807,2020-05-18,May,18,KY
Louisiana,2020-05-18T02:32:26Z,31.1695,-91.8678,34432,2491,22608,9333,22,740.6652133865256,265170,NA,7.234549256505576,5704.060020727957,NA,2020-05-18,May,18,LA
Maine,2020-05-18T02:32:26Z,44.6939,-69.3819,1687,70,1028,589,23,125.50103703880043,23779,216,4.149377593360996,1768.9917959369504,12.803793716656788,2020-05-18,May,18,ME
Maryland,2020-05-18T02:32:26Z,39.0639,-76.8021,38804,1992,2816,33996,24,641.8467401516455,194926,6993,5.133491392639934,3224.2196080507074,18.021338006391094,2020-05-18,May,18,MD
Massachusetts,2020-05-18T02:32:26Z,42.2302,-71.5301,86010,5797,NA,80213,25,1247.8775852545875,460826,8539,6.739913963492617,6685.902059092321,9.927915358679224,2020-05-18,May,18,MA
Michigan,2020-05-18T02:32:26Z,43.3266,-84.5361,51142,4891,28234,18017,26,512.0930438875814,396958,NA,9.563568104493372,3974.8040850089274,NA,2020-05-18,May,18,MI
Minnesota,2020-05-18T02:32:26Z,45.6945,-93.9002,15668,731,10175,4762,27,277.81954567248357,150585,2090,4.665560377840184,2670.1210291735347,13.33929027316824,2020-05-18,May,18,MN
Mississippi,2020-05-18T02:32:26Z,32.7416,-89.6787,11296,521,6268,4507,28,379.550889421195,113126,1773,4.6122521246458925,3801.0865719424664,15.695821529745043,2020-05-18,May,18,MS
Missouri,2020-05-18T02:32:26Z,38.4561,-92.2884,11108,600,NA,10508,29,180.9878665786385,157044,NA,5.401512423478574,2558.7917283917627,NA,2020-05-18,May,18,MO
Montana,2020-05-18T02:32:26Z,46.9219,-110.4544,468,16,431,21,30,43.788326481271135,26885,63,3.4188034188034186,2515.489652668749,13.461538461538462,2020-05-18,May,18,MT
Nebraska,2020-05-18T02:32:26Z,41.1254,-98.2681,10177,123,NA,10054,31,526.104110404837,65640,NA,1.2086076446890046,3393.2862146972097,NA,2020-05-18,May,18,NE
Nevada,2020-05-18T02:32:26Z,38.3135,-117.0554,6949,350,272,6327,32,225.6054563470162,80637,NA,5.036695927471579,2617.9518180248015,NA,2020-05-18,May,18,NV
New Hampshire,2020-05-18T02:32:26Z,43.4525,-71.5639,3596,172,1258,2166,33,264.46796414826383,44752,347,4.783092324805339,3291.287633916325,9.649610678531701,2020-05-18,May,18,NH
New Jersey,2020-05-18T02:32:26Z,40.2989,-74.521,146504,10363,23299,112842,34,1649.4130389014422,487565,NA,7.073527002675695,5489.24308081678,NA,2020-05-18,May,18,NJ
New Mexico,2020-05-18T02:32:26Z,34.8405,-106.2485,5938,265,1739,3934,35,283.1895209385219,128584,886,4.462782081508926,6132.307403226491,14.920848770629842,2020-05-18,May,18,NM
New York,2020-05-18T02:32:26Z,42.1657,-74.9481,350121,28232,61381,260508,36,1799.7784570136027,1413396,75525,8.063498047817754,7265.487280195127,21.57111398630759,2020-05-18,May,18,NY
North Carolina,2020-05-18T02:32:26Z,35.6301,-79.8064,18673,686,9115,8872,37,178.04014536878233,248944,NA,3.67375354790339,2373.5889224380735,NA,2020-05-18,May,18,NC
North Dakota,2020-05-18T02:32:26Z,47.5289,-99.78399999999999,1900,43,1178,679,38,249.32354585322454,55221,130,2.263157894736842,7246.260802926796,6.842105263157895,2020-05-18,May,18,ND
Ohio,2020-05-18T02:32:26Z,40.3888,-82.7649,27923,1625,NA,26298,39,238.88066660393017,264462,4921,5.819575260537908,2262.46674252081,17.623464527450487,2020-05-18,May,18,OH
Oklahoma,2020-05-18T02:32:26Z,35.5653,-96.9289,5310,288,3983,1039,40,134.19355360451215,123472,880,5.423728813559322,3120.3665632121133,16.572504708097927,2020-05-18,May,18,OK
Oregon,2020-05-18T02:32:26Z,44.571999999999996,-122.0709,3623,137,1406,2080,41,85.89914449383639,94356,703,3.7813966326248964,2237.1238415292373,19.4038089980679,2020-05-18,May,18,OR
Pennsylvania,2020-05-18T02:32:26Z,40.5908,-77.2098,65700,4495,NA,61205,42,513.2015032976516,332904,NA,6.841704718417047,2600.4084209102193,NA,2020-05-18,May,18,PA
Rhode Island,2020-05-18T02:32:26Z,41.6809,-71.5118,12674,499,972,11203,44,1196.3815922995088,112550,1418,3.9371942559570776,10624.329194674903,11.188259428751776,2020-05-18,May,18,RI
